SiteCode,CommodityName,ContainedMetal,Longitude,Latitude
S0001257,Silver,184680.0,116.945103,-28.744567
S0001257,Copper,10.26,116.945103,-28.744567
S0001257,Lead,20.52,116.945103,-28.744567
S0001257,Gold,297.0,116.945103,-28.744567
S0001257,Silver,12210.0,116.945103,-28.744567
S0001257,Zinc,3.63,116.945103,-28.744567
S0001257,Copper,17.16,116.945103,-28.744567
S0001257,Lead,0.33,116.945103,-28.744567
S0001257,Silver,17340.0,116.945103,-28.744567
S0001257,Zinc,4.08,116.945103,-28.744567
S0001257,Copper,38.76,116.945103,-28.744567
S0001257,Gold,612.0,116.945103,-28.744567
S0001257,Gold,444.0,116.945103,-28.744567
S0001257,Copper,19.24,116.945103,-28.744567
S0001257,Lead,0.74,116.945103,-28.744567
S0001257,Zinc,8.51,116.945103,-28.744567
S0001257,Silver,19240.0,116.945103,-28.744567
S0001257,Silver,98580.0,116.945103,-28.744567
S0001257,Zinc,156.88,116.945103,-28.744567
S0001257,Copper,3.18,116.945103,-28.744567
S0001257,Lead,11.66,116.945103,-28.744567
S0001257,Gold,954.0,116.945103,-28.744567
S0001257,Gold,120.0,116.945103,-28.744567
S0001257,Lead,0.12,116.945103,-28.744567
S0001257,Silver,5880.0,116.945103,-28.744567
S0001257,Zinc,2.28,116.945103,-28.744567
S0001257,Copper,5.52,116.945103,-28.744567
S0001257,Silver,14400.0,116.945103,-28.744567
S0001257,Zinc,2.7,116.945103,-28.744567
S0001257,Gold,450.0,116.945103,-28.744567
S0001257,Copper,34.2,116.945103,-28.744567
S0001257,Copper,9.3,116.945103,-28.744567
S0001257,Lead,18.6,116.945103,-28.744567
S0001257,Silver,147250.0,116.945103,-28.744567
S0001257,Zinc,195.3,116.945103,-28.744567
S0001257,Gold,1705.0,116.945103,-28.744567
S0001257,Silver,2400.0,116.945103,-28.744567
S0001257,Zinc,0.72,116.945103,-28.744567
S0001257,Gold,48.0,116.945103,-28.744567
S0001257,Copper,5.64,116.945103,-28.744567
S0001257,Silver,66600.0,116.945103,-28.744567
S0001257,Zinc,90.28,116.945103,-28.744567
S0001257,Copper,2.22,116.945103,-28.744567
S0001257,Lead,8.88,116.945103,-28.744567
S0001257,Gold,666.0,116.945103,-28.744567
S0001257,Copper,8.17,116.945103,-28.744567
S0001257,Lead,0.19,116.945103,-28.744567
S0001257,Gold,95.0,116.945103,-28.744567
S0001257,Silver,6270.0,116.945103,-28.744567
S0001257,Zinc,4.37,116.945103,-28.744567
S0001257,Gold,480.0,116.945103,-28.744567
S0001257,Silver,24000.0,116.945103,-28.744567
S0001257,Copper,60.8,116.945103,-28.744567
S0001257,Zinc,4.8,116.945103,-28.744567
S0001257,Gold,150.0,116.945103,-28.744567
S0001257,Copper,10.75,116.945103,-28.744567
S0001257,Silver,4250.0,116.945103,-28.744567
S0001257,Zinc,2.0,116.945103,-28.744567
S0001257,Gold,572.0,116.945103,-28.744567
S0001257,Silver,12480.0,116.945103,-28.744567
S0001257,Zinc,5.2,116.945103,-28.744567
S0001257,Copper,17.68,116.945103,-28.744567
S0001257,Lead,0.52,116.945103,-28.744567
S0001257,Silver,99000.0,116.945103,-28.744567
S0001257,Zinc,132.0,116.945103,-28.744567
S0001257,Gold,1177.0,116.945103,-28.744567
S0001257,Copper,6.6,116.945103,-28.744567
S0001257,Lead,11.0,116.945103,-28.744567
S0001257,Silver,34500.0,116.945103,-28.744567
S0001257,Zinc,47.0,116.945103,-28.744567
S0001257,Copper,2.5,116.945103,-28.744567
S0001257,Lead,4.0,116.945103,-28.744567
S0001257,Gold,500.0,116.945103,-28.744567
S0001257,Zinc,14.4,116.945103,-28.744567
S0001257,Gold,1224.0,116.945103,-28.744567
S0001257,Copper,108.0,116.945103,-28.744567
S0001257,Silver,43200.0,116.945103,-28.744567
S0001257,Copper,16.8,116.945103,-28.744567
S0001257,Gold,120.0,116.945103,-28.744567
S0001257,Silver,5400.0,116.945103,-28.744567
S0001257,Zinc,1.8,116.945103,-28.744567
S0001257,Copper,6.6,116.945103,-28.744567
S0001257,Lead,11.0,116.945103,-28.744567
S0001257,Zinc,132.0,116.945103,-28.744567
S0001257,Silver,100100.0,116.945103,-28.744567
S0001257,Gold,1166.0,116.945103,-28.744567
S0001257,Silver,435600.0,116.945103,-28.744567
S0001257,Gold,1260.0,116.945103,-28.744567
S0001257,Copper,108.0,116.945103,-28.744567
S0001257,Zinc,14.4,116.945103,-28.744567
S0001257,Zinc,1.8,116.945103,-28.744567
S0001257,Silver,4800.0,116.945103,-28.744567
S0001257,Copper,16.8,116.945103,-28.744567
S0001257,Gold,138.0,116.945103,-28.744567
S0001257,Lead,4.0,116.945103,-28.744567
S0001257,Zinc,47.0,116.945103,-28.744567
S0001257,Silver,34000.0,116.945103,-28.744567
S0001257,Copper,2.5,116.945103,-28.744567
S0001257,Gold,480.0,116.945103,-28.744567
S0001257,Copper,81.2,116.945103,-28.744567
S0001257,Gold,1120.0,116.945103,-28.744567
S0001257,Zinc,8.4,116.945103,-28.744567
S0001257,Silver,36400.0,116.945103,-28.744567
S0001257,Silver,6600.0,116.945103,-28.744567
S0001257,Copper,18.0,116.945103,-28.744567
S0001257,Gold,120.0,116.945103,-28.744567
S0001257,Zinc,1.8,116.945103,-28.744567
S0001257,Zinc,3.9,116.945103,-28.744567
S0001257,Silver,23400.0,116.945103,-28.744567
S0001257,Gold,390.0,116.945103,-28.744567
S0001257,Copper,29.9,116.945103,-28.744567
S0001257,Gold,400.0,116.945103,-28.744567
S0001257,Copper,1.6,116.945103,-28.744567
S0001257,Lead,4.8,116.945103,-28.744567
S0001257,Zinc,55.6,116.945103,-28.744567
S0001257,Silver,39600.0,116.945103,-28.744567
S0001257,Zinc,10.1,116.945103,-28.744567
S0001257,Silver,7200.0,116.945103,-28.744567
S0001257,Gold,80.0,116.945103,-28.744567
S0001257,Copper,0.1,116.945103,-28.744567
S0001257,Lead,1.0,116.945103,-28.744567
S0001257,Zinc,67.0,116.945103,-28.744567
S0001257,Silver,21000.0,116.945103,-28.744567
S0001257,Copper,3.5,116.945103,-28.744567
S0001257,Lead,4.5,116.945103,-28.744567
S0001257,Gold,500.0,116.945103,-28.744567
S0001257,Zinc,23.0,116.945103,-28.744567
S0001257,Silver,18020.0,116.945103,-28.744567
S0001257,Gold,180.0,116.945103,-28.744567
S0001257,Copper,0.6,116.945103,-28.744567
S0001257,Lead,2.0,116.945103,-28.744567
S0001257,Gold,650.0,116.945103,-28.744567
S0001257,Zinc,5.2,116.945103,-28.744567
S0001257,Silver,18850.0,116.945103,-28.744567
S0001257,Copper,39.0,116.945103,-28.744567
S0001257,Gold,1054.0,116.945103,-28.744567
S0001257,Copper,7.4,116.945103,-28.744567
S0001257,Gold,37.0,116.945103,-28.744567
S0001257,Copper,0.17,116.945103,-28.744567
S0001257,Gold,4.0,116.945103,-28.744567
S0001257,Copper,0.96,116.945103,-28.744567
S0001257,Lead,3.0,116.945103,-28.744567
S0001257,Gold,1800.0,116.945103,-28.744567
S0001257,Zinc,21.0,116.945103,-28.744567
S0001257,Silver,60000.0,116.945103,-28.744567
S0001257,Copper,90.0,116.945103,-28.744567
S0001257,Gold,240.0,116.945103,-28.744567
S0001257,Copper,25.6,116.945103,-28.744567
S0001257,Zinc,3.2,116.945103,-28.744567
S0001257,Silver,11200.0,116.945103,-28.744567
S0001257,Copper,20.0,116.945103,-28.744567
S0001257,Zinc,2.4,116.945103,-28.744567
S0001257,Silver,15200.0,116.945103,-28.744567
S0001257,Gold,240.0,116.945103,-28.744567
S0001257,Lead,9.6,116.945103,-28.744567
S0001257,Zinc,115.2,116.945103,-28.744567
S0001257,Silver,83200.0,116.945103,-28.744567
S0001257,Gold,720.0,116.945103,-28.744567
S0001257,Copper,2.4,116.945103,-28.744567
S0001257,Zinc,11.7,116.945103,-28.744567
S0001257,Silver,8600.0,116.945103,-28.744567
S0001257,Gold,100.0,116.945103,-28.744567
S0001257,Copper,0.2,116.945103,-28.744567
S0001257,Lead,1.1,116.945103,-28.744567
S0001257,Zinc,69.5,116.945103,-28.744567
S0001257,Silver,20500.0,116.945103,-28.744567
S0001257,Gold,450.0,116.945103,-28.744567
S0001257,Copper,3.5,116.945103,-28.744567
S0001257,Lead,4.5,116.945103,-28.744567
S0001257,Silver,13000.0,116.945103,-28.744567
S0001257,Zinc,3.0,116.945103,-28.744567
S0001257,Copper,31.0,116.945103,-28.744567
S0001257,Gold,400.0,116.945103,-28.744567
S0001257,Zinc,0.8,116.945103,-28.744567
S0001257,Silver,4400.0,116.945103,-28.744567
S0001257,Gold,80.0,116.945103,-28.744567
S0001257,Copper,11.6,116.945103,-28.744567
S0001257,Silver,25200.0,116.945103,-28.744567
S0001257,Gold,270.0,116.945103,-28.744567
S0001257,Copper,0.9,116.945103,-28.744567
S0001257,Lead,3.0,116.945103,-28.744567
S0001257,Zinc,33.3,116.945103,-28.744567
S0001257,Zinc,86.94,116.945103,-28.744567
S0001257,Silver,58590.0,116.945103,-28.744567
S0001257,Gold,598.5,116.945103,-28.744567
S0001257,Copper,2.142,116.945103,-28.744567
S0001257,Lead,6.363,116.945103,-28.744567
S0001257,Silver,8700.0,116.945103,-28.744567
S0001257,Copper,0.17,116.945103,-28.744567
S0001257,Lead,1.09,116.945103,-28.744567
S0001257,Gold,78.0,116.945103,-28.744567
S0001257,Zinc,12.4,116.945103,-28.744567
S0001257,Gold,200.6,116.945103,-28.744567
S0001257,Zinc,49.98,116.945103,-28.744567
S0001257,Copper,1.802,116.945103,-28.744567
S0001257,Lead,2.924,116.945103,-28.744567
S0001257,Silver,21420.0,116.945103,-28.744567
S0001257,Copper,74.37,116.945103,-28.744567
S0001257,Silver,34170.0,116.945103,-28.744567
S0001257,Gold,1065.3,116.945103,-28.744567
S0001257,Silver,4060.0,116.945103,-28.744567
S0001257,Gold,101.5,116.945103,-28.744567
S0001257,Copper,10.15,116.945103,-28.744567
S0001257,Silver,7400.0,116.945103,-28.744567
S0001257,Copper,11.1,116.945103,-28.744567
S0001257,Gold,129.5,116.945103,-28.744567
S0001257,Silver,241800.0,116.945103,-28.744567
S0001257,Gold,3120.0,116.945103,-28.744567
S0001257,Copper,23.4,116.945103,-28.744567
S0001257,Lead,27.3,116.945103,-28.744567
S0001257,Zinc,382.2,116.945103,-28.744567
S0001257,Silver,89600.0,116.945103,-28.744567
S0001257,Zinc,19.2,116.945103,-28.744567
S0001257,Copper,160.0,116.945103,-28.744567
S0001257,Gold,2560.0,116.945103,-28.744567
S0001258,Nickel,214.5,120.586754,-27.44562
S0001258,Nickel,28.88,120.586754,-27.44562
S0001258,Nickel,105.0,120.586754,-27.44562
S0001258,Nickel,207.2,120.586754,-27.44562
S0001258,Nickel,81.12,120.586754,-27.44562
S0001258,Nickel,122.4,120.586754,-27.44562
S0001259,Ilmenite,271.95,119.500397,-34.295391
S0001259,Monazite,0.74,119.500397,-34.295391
S0001259,Zircon,72.89,119.500397,-34.295391
S0001259,Rutile,9.62,119.500397,-34.295391
S0001259,Heavy minerals,370.0,119.500397,-34.295391
S0001260,Tantalum pentoxide,3990.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,17402.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,13062.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,9988.0,116.059879,-33.855804
S0001260,Tin oxide,7800.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,4020.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,20930.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,23980.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,16275.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,3960.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,13335.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,9988.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,15834.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,3960.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,10076.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,6192.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,16777.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,12750.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,9265.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,7168.0,116.059879,-33.855804
S0001260,Tantalum pentoxide,9984.0,116.059879,-33.855804
S0001261,Tantalum pentoxide,30.14,116.059196,-33.831848
S0001261,Tin oxide,452.1,116.059196,-33.831848
S0001265,Manganese,42.39,119.89937,-33.908547
S0001267,Phosphorus,123.3,119.776604,-23.16144
S0001267,Phosphorus,123.3,119.776604,-23.16144
S0001267,Alumina,2.16,119.776604,-23.16144
S0001267,Alumina,2.16,119.776604,-23.16144
S0001267,Iron,55.17,119.776604,-23.16144
S0001267,Iron,55.17,119.776604,-23.16144
S0001267,Loss on ignition,5.04,119.776604,-23.16144
S0001267,Loss on ignition,5.04,119.776604,-23.16144
S0001267,Silica,2970.0,119.776604,-23.16144
S0001267,Silica,2970.0,119.776604,-23.16144
S0001267,Iron,117.0,119.776604,-23.16144
S0001267,Iron,117.0,119.776604,-23.16144
S0001267,Phosphorus,253.5,119.776604,-23.16144
S0001267,Phosphorus,253.5,119.776604,-23.16144
S0001267,Iron,6.0,119.776604,-23.16144
S0001267,Iron,6.0,119.776604,-23.16144
S0001267,Phosphorus,13.0,119.776604,-23.16144
S0001267,Phosphorus,13.0,119.776604,-23.16144
S0001268,Loss on ignition,1.47953,119.425499,-22.974489
S0001268,Silica,760.76,119.425499,-22.974489
S0001268,Phosphorus,27.664,119.425499,-22.974489
S0001268,Alumina,0.38532,119.425499,-22.974489
S0001268,Iron,15.2152,119.425499,-22.974489
S0001268,Alumina,0.399,119.425499,-22.974489
S0001268,Iron,7.896,119.425499,-22.974489
S0001268,Loss on ignition,0.9968,119.425499,-22.974489
S0001268,Silica,1061.2,119.425499,-22.974489
S0001268,Phosphorus,12.74,119.425499,-22.974489
S0001268,Loss on ignition,96.94,119.425499,-22.974489
S0001268,Phosphorus,1834.0,119.425499,-22.974489
S0001268,Silica,52400.0,119.425499,-22.974489
S0001268,Iron,780.76,119.425499,-22.974489
S0001268,Alumina,32.75,119.425499,-22.974489
S0001270,Leucoxene,45.43,118.415983,-34.773737
S0001270,Ilmenite,330.4,118.415983,-34.773737
S0001270,Heavy minerals,590.0,118.415983,-34.773737
S0001270,Rutile,2.95,118.415983,-34.773737
S0001270,Monazite,0.59,118.415983,-34.773737
S0001270,Zircon,141.6,118.415983,-34.773737
S0001270,Monazite,0.27,118.415983,-34.773737
S0001270,Zircon,64.8,118.415983,-34.773737
S0001270,Rutile,1.35,118.415983,-34.773737
S0001270,Ilmenite,151.2,118.415983,-34.773737
S0001270,Heavy minerals,270.0,118.415983,-34.773737
S0001270,Leucoxene,20.79,118.415983,-34.773737
S0001270,Ilmenite,339.2,118.415983,-34.773737
S0001270,Slimes,0.0212,118.415983,-34.773737
S0001270,Zircon,127.2,118.415983,-34.773737
S0001270,Heavy minerals,530.0,118.415983,-34.773737
S0001272,Rutile,12.66,115.920601,-32.939331
S0001272,Slimes,0.2532,115.920601,-32.939331
S0001272,Ilmenite,988.746,115.920601,-32.939331
S0001272,Heavy minerals,1266.0,115.920601,-32.939331
S0001272,Zircon,93.684,115.920601,-32.939331
S0001272,Zircon,20.276,115.920601,-32.939331
S0001272,Slimes,0.053156,115.920601,-32.939331
S0001272,Ilmenite,231.804,115.920601,-32.939331
S0001272,Rutile,2.192,115.920601,-32.939331
S0001272,Heavy minerals,274.0,115.920601,-32.939331
S0001272,Rutile,0.954,115.920601,-32.939331
S0001272,Slimes,0.038796,115.920601,-32.939331
S0001272,Ilmenite,122.907,115.920601,-32.939331
S0001272,Zircon,8.745,115.920601,-32.939331
S0001272,Heavy minerals,159.0,115.920601,-32.939331
S0001273,Nickel,944.0,120.380699,-26.92182
S0001273,Nickel,944.0,120.380699,-26.92182
S0001273,Nickel,70.0,120.380699,-26.92182
S0001273,Nickel,70.0,120.380699,-26.92182
S0001273,Cobalt,150000.0,120.380699,-26.92182
S0001273,Cobalt,150000.0,120.380699,-26.92182
S0001273,Nickel,2250.0,120.380699,-26.92182
S0001273,Nickel,2250.0,120.380699,-26.92182
S0001273,Nickel,918.4,120.380699,-26.92182
S0001273,Nickel,918.4,120.380699,-26.92182
S0001273,Nickel,986.25,120.380699,-26.92182
S0001273,Nickel,986.25,120.380699,-26.92182
S0001273,Nickel,29.6,120.380699,-26.92182
S0001273,Nickel,29.6,120.380699,-26.92182
S0001273,Nickel,357.919,120.380699,-26.92182
S0001273,Nickel,357.919,120.380699,-26.92182
S0001273,Nickel,807.3,120.380699,-26.92182
S0001273,Nickel,807.3,120.380699,-26.92182
S0001273,Nickel,118.425,120.380699,-26.92182
S0001273,Nickel,118.425,120.380699,-26.92182
S0001273,Nickel,808.6,120.380699,-26.92182
S0001273,Nickel,808.6,120.380699,-26.92182
S0001273,Nickel,373.16,120.380699,-26.92182
S0001273,Nickel,373.16,120.380699,-26.92182
S0001273,Nickel,80.92,120.380699,-26.92182
S0001273,Nickel,80.92,120.380699,-26.92182
S0001273,Nickel,1160.641,120.380699,-26.92182
S0001273,Nickel,1160.641,120.380699,-26.92182
S0001273,Nickel,118.425,120.380699,-26.92182
S0001273,Nickel,118.425,120.380699,-26.92182
S0001273,Nickel,1178.44,120.380699,-26.92182
S0001273,Nickel,1178.44,120.380699,-26.92182
S0001273,Nickel,89.25,120.380699,-26.92182
S0001273,Nickel,89.25,120.380699,-26.92182
S0001273,Nickel,80.92,120.380699,-26.92182
S0001273,Nickel,80.92,120.380699,-26.92182
S0001273,Nickel,1178.44,120.380699,-26.92182
S0001273,Nickel,1178.44,120.380699,-26.92182
S0001273,Nickel,2745.9,120.380699,-26.92182
S0001273,Nickel,2745.9,120.380699,-26.92182
S0001273,Nickel,80.92,120.380699,-26.92182
S0001273,Nickel,80.92,120.380699,-26.92182
S0001273,Nickel,808.6,120.380699,-26.92182
S0001273,Nickel,808.6,120.380699,-26.92182
S0001273,Nickel,2745.9,120.380699,-26.92182
S0001273,Nickel,2745.9,120.380699,-26.92182
S0001273,Nickel,373.16,120.380699,-26.92182
S0001273,Nickel,373.16,120.380699,-26.92182
S0001274,Ilmenite,1668.24,115.906987,-32.392831
S0001274,Zircon,178.74,115.906987,-32.392831
S0001274,Slimes,0.1986,115.906987,-32.392831
S0001274,Heavy minerals,1986.0,115.906987,-32.392831
S0001275,Copper,8.415,119.561302,-24.3666
S0001275,Copper,20.9412,119.561302,-24.3666
S0001276,Ilmenite,13.2,122.153801,-17.45583
S0001276,Heavy minerals,20.0,122.153801,-17.45583
S0001276,Zircon,2.2,122.153801,-17.45583
S0001276,Rutile,0.32,122.153801,-17.45583
S0001278,Iron,69.875,116.262102,-21.790834
S0001278,Iron,742.56,116.262102,-21.790834
S0001281,Phosphorus,7.2,118.511101,-22.554501
S0001281,Iron,3.72,118.511101,-22.554501
S0001282,Heavy minerals,2528.0,115.177313,-30.344659
S0001282,Zircon,224.992,115.177313,-30.344659
S0001282,Leucoxene,68.256,115.177313,-30.344659
S0001282,Rutile,189.6,115.177313,-30.344659
S0001282,Ilmenite,1339.84,115.177313,-30.344659
S0001282,Ilmenite,546.7,115.177313,-30.344659
S0001282,Rutile,80.514,115.177313,-30.344659
S0001282,Heavy minerals,994.0,115.177313,-30.344659
S0001282,Zircon,105.364,115.177313,-30.344659
S0001282,Leucoxene,20.874,115.177313,-30.344659
S0001282,Ilmenite,1071.84,115.177313,-30.344659
S0001282,Rutile,158.34,115.177313,-30.344659
S0001282,Leucoxene,60.9,115.177313,-30.344659
S0001282,Zircon,190.82,115.177313,-30.344659
S0001282,Heavy minerals,2030.0,115.177313,-30.344659
S0001282,Rutile,30.5,115.177313,-30.344659
S0001282,Heavy minerals,500.0,115.177313,-30.344659
S0001282,Ilmenite,271.5,115.177313,-30.344659
S0001282,Leucoxene,8.0,115.177313,-30.344659
S0001282,Zircon,35.0,115.177313,-30.344659
S0001282,Ilmenite,479.37,115.177313,-30.344659
S0001282,Heavy minerals,870.0,115.177313,-30.344659
S0001282,Zircon,96.57,115.177313,-30.344659
S0001282,Leucoxene,18.27,115.177313,-30.344659
S0001282,Rutile,73.08,115.177313,-30.344659
S0001282,Ilmenite,67.208,115.177313,-30.344659
S0001282,Heavy minerals,124.0,115.177313,-30.344659
S0001282,Rutile,7.564,115.177313,-30.344659
S0001282,Zircon,8.68,115.177313,-30.344659
S0001282,Leucoxene,1.984,115.177313,-30.344659
S0001282,Heavy minerals,1536.0,115.177313,-30.344659
S0001282,Heavy minerals,1240.0,115.177313,-30.344659
S0001282,Rutile,84.32,115.177313,-30.344659
S0001282,Zircon,124.0,115.177313,-30.344659
S0001282,Leucoxene,28.52,115.177313,-30.344659
S0001282,Ilmenite,669.6,115.177313,-30.344659
S0001282,Heavy minerals,1500.0,115.177313,-30.344659
S0001282,Heavy minerals,2100.0,115.177313,-30.344659
S0001282,Heavy minerals,200.0,115.177313,-30.344659
S0001283,Kyanite,34.4,115.629683,-34.358027
S0001283,Monazite,12.04,115.629683,-34.358027
S0001283,Zircon,146.2,115.629683,-34.358027
S0001283,Heavy minerals,1720.0,115.629683,-34.358027
S0001283,Rutile,43.0,115.629683,-34.358027
S0001283,Ilmenite,1412.12,115.629683,-34.358027
S0001283,Leucoxene,51.6,115.629683,-34.358027
S0001283,Xenotime,5.16,115.629683,-34.358027
S0001285,Nickel,3.168,121.828796,-31.6376
S0001285,Nickel,3.168,121.828796,-31.6376
S0001285,Nickel,3.168,121.828796,-31.6376
S0001285,Nickel,3.168,121.828796,-31.6376
S0001285,Nickel,3.168,121.828796,-31.6376
S0001286,Nickel,2.15,121.864986,-31.054265
S0001286,Nickel,1.591,121.864986,-31.054265
S0001286,Nickel,1.302,121.864986,-31.054265
S0001286,Nickel,1.8544,121.864986,-31.054265
S0001286,Nickel,2.92,121.864986,-31.054265
S0001286,Nickel,0.6757,121.864986,-31.054265
S0001286,Nickel,0.4284,121.864986,-31.054265
S0001286,Nickel,0.2535,121.864986,-31.054265
S0001286,Nickel,0.7106,121.864986,-31.054265
S0001286,Nickel,0.5336,121.864986,-31.054265
S0001286,Nickel,0.7202,121.864986,-31.054265
S0001286,Nickel,0.525,121.864986,-31.054265
S0001286,Nickel,0.24,121.864986,-31.054265
S0001286,Nickel,0.26,121.864986,-31.054265
S0001286,Nickel,0.736,121.864986,-31.054265
S0001286,Nickel,0.171,121.864986,-31.054265
S0001286,Nickel,4.272,121.864986,-31.054265
S0001286,Nickel,11.711,121.864986,-31.054265
S0001286,Nickel,14.007,121.864986,-31.054265
S0001286,Nickel,13.978,121.864986,-31.054265
S0001286,Nickel,16.072,121.864986,-31.054265
S0001286,Nickel,13.671405,121.864986,-31.054265
S0001286,Nickel,8.880004,121.864986,-31.054265
S0001286,Nickel,2.391433,121.864986,-31.054265
S0001286,Nickel,3.488562,121.864986,-31.054265
S0001286,Nickel,2.195737,121.864986,-31.054265
S0001286,Nickel,8.737124,121.864986,-31.054265
S0001286,Nickel,3.42855,121.864986,-31.054265
S0001286,Nickel,4.950015,121.864986,-31.054265
S0001286,Nickel,2.60001,121.864986,-31.054265
S0001286,Nickel,1.328567,121.864986,-31.054265
S0001286,Nickel,3.69,121.864986,-31.054265
S0001286,Nickel,1.347133,121.864986,-31.054265
S0001286,Nickel,1.555719,121.864986,-31.054265
S0001286,Nickel,2.171434,121.864986,-31.054265
S0001286,Nickel,1.257146,121.864986,-31.054265
S0001286,Nickel,21.71434,121.864986,-31.054265
S0001286,Nickel,12.57146,121.864986,-31.054265
S0001286,Nickel,1.692,121.864986,-31.054265
S0001286,Nickel,1.254,121.864986,-31.054265
S0001287,Nickel,11.4312,121.889248,-31.466473
S0001287,Nickel,6.5526,121.889248,-31.466473
S0001287,Nickel,11.4312,121.889248,-31.466473
S0001287,Nickel,6.5526,121.889248,-31.466473
S0001287,Nickel,11.4312,121.889248,-31.466473
S0001287,Nickel,6.5526,121.889248,-31.466473
S0001287,Nickel,16.0599,121.889248,-31.466473
S0001287,Nickel,12.3823,121.889248,-31.466473
S0001287,Nickel,26.6295,121.889248,-31.466473
S0001287,Nickel,26.6295,121.889248,-31.466473
S0001287,Nickel,26.402139,121.889248,-31.466473
S0001287,Copper,2.243319,121.889248,-31.466473
S0001287,Copper,0.091816,121.889248,-31.466473
S0001287,Nickel,1.285424,121.889248,-31.466473
S0001287,Nickel,28.6556,121.889248,-31.466473
S0001287,Nickel,4.8269,121.889248,-31.466473
S0001287,Nickel,28.6556,121.889248,-31.466473
S0001287,Nickel,4.8269,121.889248,-31.466473
S0001288,Nickel,11.7312,121.661201,-31.164049
S0001288,Nickel,6.336,121.661201,-31.164049
S0001288,Nickel,6.72,121.661201,-31.164049
S0001288,Nickel,12.35,121.661201,-31.164049
S0001288,Nickel,6.3,121.661201,-31.164049
S0001288,Nickel,22.101,121.661201,-31.164049
S0001288,Nickel,0.38,121.661201,-31.164049
S0001288,Nickel,17.7,121.661201,-31.164049
S0001288,Nickel,16.2,121.661201,-31.164049
S0001289,Nickel,5.39,121.7889,-31.34444
S0001289,Nickel,5.39,121.7889,-31.34444
S0001290,Nickel,1.6005,121.834619,-31.5025
S0001290,Nickel,1.6005,121.834619,-31.5025
S0001290,Nickel,1.6005,121.834619,-31.5025
S0001290,Nickel,1.6005,121.834619,-31.5025
S0001292,Nickel,19.5409,121.757797,-31.34482
S0001292,Nickel,12.7959,121.757797,-31.34482
S0001292,Nickel,6.7732,121.757797,-31.34482
S0001293,Nickel,3.9897,121.682,-31.182914
S0001293,Nickel,1.258,121.682,-31.182914
S0001293,Nickel,0.624,121.682,-31.182914
S0001293,Nickel,0.76,121.682,-31.182914
S0001293,Nickel,0.279,121.682,-31.182914
S0001293,Nickel,0.756,121.682,-31.182914
S0001293,Nickel,0.28,121.682,-31.182914
S0001293,Nickel,0.377,121.682,-31.182914
S0001293,Nickel,0.259,121.682,-31.182914
S0001293,Nickel,0.029,121.682,-31.182914
S0001293,Nickel,0.234,121.682,-31.182914
S0001293,Nickel,0.3519,121.682,-31.182914
S0001293,Nickel,0.282,121.682,-31.182914
S0001293,Nickel,0.1376,121.682,-31.182914
S0001293,Nickel,0.0168,121.682,-31.182914
S0001297,Nickel,6.5448,121.87563,-31.489915
S0001297,Nickel,6.5448,121.87563,-31.489915
S0001297,Nickel,4.1322,121.87563,-31.489915
S0001297,Nickel,4.1322,121.87563,-31.489915
S0001298,Nickel,8.554,121.651802,-31.166599
S0001298,Nickel,7.65,121.651802,-31.166599
S0001298,Nickel,3.456,121.651802,-31.166599
S0001298,Nickel,5.883,121.651802,-31.166599
S0001298,Nickel,5.08,121.651802,-31.166599
S0001298,Nickel,13.416,121.651802,-31.166599
S0001298,Nickel,8.67,121.651802,-31.166599
S0001298,Nickel,6.417,121.651802,-31.166599
S0001298,Nickel,7.942,121.651802,-31.166599
S0001298,Nickel,4.107,121.651802,-31.166599
S0001298,Nickel,6.29,121.651802,-31.166599
S0001298,Nickel,4.305,121.651802,-31.166599
S0001298,Nickel,10.604,121.651802,-31.166599
S0001298,Nickel,8.568,121.651802,-31.166599
S0001298,Nickel,2.6,121.651802,-31.166599
S0001298,Nickel,4.859,121.651802,-31.166599
S0001298,Nickel,8.67,121.651802,-31.166599
S0001298,Nickel,1.992,121.651802,-31.166599
S0001298,Nickel,3.924,121.651802,-31.166599
S0001298,Nickel,3.016,121.651802,-31.166599
S0001298,Nickel,1.485,121.651802,-31.166599
S0001298,Nickel,5.358,121.651802,-31.166599
S0001298,Nickel,1.817,121.651802,-31.166599
S0001298,Nickel,1.44,121.651802,-31.166599
S0001298,Nickel,0.532,121.651802,-31.166599
